,TX HASH,COINBASE,VERSION,VIN,VOUT,SHIELDEDSPEND,SHIELDEDOUT,NS
638137,19668d2992,0,4,1,0,0.0,1.0,14943400
638138,a913187add,0,4,0,1,1.0,1.0,25196100
638139,7af6c67b66,0,4,0,1,1.0,1.0,25012300
638142,9385c97a7d,0,4,0,1,1.0,1.0,28536700
638144,8998adeccc,0,4,0,1,1.0,1.0,22943100
638147,59950da837,0,4,1,0,0.0,1.0,19637800
638148,d02bd55f1e,0,4,0,1,1.0,1.0,39737900
638150,20affcc59b,0,4,0,1,1.0,1.0,33562500
638152,1567184df6,0,4,0,1,1.0,1.0,36940500
638154,3180e9a295,0,4,0,1,1.0,1.0,22370100
638155,04f9b6b1d9,0,4,0,1,1.0,1.0,25178600
638159,4c39167a20,0,4,1,0,0.0,1.0,10872600
638162,1de916b4ba,0,4,1,0,0.0,1.0,12023500
638164,fdf1c3ae98,0,4,2,0,0.0,1.0,10343500
638165,5b8d2e8781,0,4,0,1,3.0,1.0,44699300
638168,cedc3fa3e0,0,4,0,1,1.0,1.0,25799400
638170,0b4100cf4e,0,4,0,1,1.0,1.0,35679400
638173,059864e672,0,4,0,1,4.0,1.0,67484300
638176,36f7306027,0,4,0,1,1.0,1.0,28893400
638177,3b4e3da992,0,4,0,1,1.0,1.0,67051900
638179,aaa05b026f,0,4,0,1,1.0,1.0,53453000
638181,4de90bc999,0,4,0,1,1.0,1.0,23667400
638185,3ccfef7059,0,4,1,0,0.0,1.0,15014200
638186,5f3dbc34ad,0,4,0,1,1.0,1.0,47162200
638191,986748d868,0,4,0,1,2.0,1.0,97082000
638194,a17ed8ff2a,0,4,0,1,2.0,1.0,34491300
638196,e92bc886a2,0,4,0,1,3.0,1.0,58974100
638202,eb7c0f4e06,0,4,0,1,1.0,1.0,48721100
638205,7c9756a839,0,4,2,0,0.0,1.0,15858100
638206,ee0c012ab6,0,4,0,1,1.0,1.0,22803300
638207,05ecd0af4d,0,4,0,1,1.0,1.0,23287200
638213,b489e0c0e7,0,4,0,1,1.0,1.0,46598800
638216,ca7d55b06f,0,4,0,1,2.0,0.0,45536800
638223,d27ce9a7a7,0,4,0,1,1.0,1.0,28009600
638228,49f1e589fe,0,4,0,1,1.0,1.0,38043700
638231,dfcaf6d2da,0,4,0,1,1.0,1.0,32605900
638239,e24bbdda25,0,4,0,1,1.0,1.0,39543300
638240,6ea46615cd,0,4,0,1,1.0,1.0,24912100
638242,a2de9c6c95,0,4,0,1,1.0,1.0,25725300
638244,c57ffca196,0,4,0,1,1.0,1.0,29637600
638245,91c7500eab,0,4,0,1,1.0,1.0,28548900
638252,c5c67d7b59,0,4,0,1,1.0,1.0,42943900
638253,76df5a50b3,0,4,0,1,1.0,1.0,27929200
638257,6ea4ea4913,0,4,0,1,1.0,1.0,33919600
638265,97d1ccd227,0,4,0,1,1.0,1.0,20813100
638273,505d499c5d,0,4,0,1,1.0,1.0,24243200
638276,f45bd6975b,0,4,0,1,1.0,1.0,25321700
638292,4918fb80a3,0,4,0,1,1.0,1.0,50523800
638296,e3c24e827b,0,4,0,1,1.0,1.0,23719100
638303,18229fa6ad,0,4,0,1,1.0,1.0,21456700
638307,62d8d2aaef,0,4,0,1,1.0,1.0,35965700
638310,ea3a4c7805,0,4,0,1,1.0,1.0,24868200
638312,2f56b883c4,0,4,0,1,1.0,1.0,68291100
638320,e4e66ddd41,0,4,0,1,1.0,1.0,45514200
638329,a1c76fe930,0,4,0,1,1.0,1.0,50992400
638337,f087cb381e,0,4,0,1,1.0,1.0,41814300
638340,acf00ccb64,0,4,0,1,1.0,1.0,35181200
638343,ff63efa92a,0,4,0,1,1.0,1.0,40608700
638347,824d7373f7,0,4,0,1,1.0,1.0,24606500
638381,064d6c7c09,0,4,0,1,3.0,1.0,83331800
638385,bd9e4ef1d2,0,4,0,3,1.0,1.0,34744400
638390,24f12ff0e0,0,4,0,1,2.0,1.0,64402400
638414,08d65204f5,0,4,1,0,0.0,1.0,11690400
638659,9b5671f5a4,0,4,1,0,0.0,1.0,11194700
638660,d759e151e4,0,4,0,1,1.0,1.0,38546900
638662,ee11b085b6,0,4,1,0,0.0,1.0,31045000
638667,f5b9e86aaa,0,4,2,0,0.0,1.0,16586300
638669,d827ef5464,0,4,0,1,1.0,1.0,59868400
638672,a0d00fe29b,0,4,2,0,0.0,1.0,24543200
638673,1b5c208f72,0,4,0,1,2.0,1.0,47819200
638676,d49afde8e2,0,4,2,0,0.0,1.0,51838100
638677,09e9cda337,0,4,0,1,2.0,0.0,41942000
638678,e8efb3dac7,0,4,0,1,1.0,1.0,22197600
638679,6ec4e52c85,0,4,0,1,1.0,1.0,23553300
638691,6e68c89787,0,4,2,0,0.0,1.0,11187900
638693,4ec04ad47f,0,4,1,0,0.0,1.0,18366100
638694,5ccbc66318,0,4,0,1,2.0,0.0,27393800
638695,6ea072913a,0,4,0,1,1.0,1.0,41459800
638696,7bfd262b7e,0,4,0,1,1.0,1.0,25851900
638697,28871450e6,0,4,0,1,3.0,1.0,80628200
638709,c1737ade98,0,4,0,1,1.0,1.0,36197500
638718,e1fa23c243,0,4,1,0,0.0,1.0,17515800
638720,75848272e3,0,4,0,1,4.0,0.0,62316600
638731,269c595dbe,0,4,16,0,0.0,1.0,19183800
638742,0bd505bc9b,0,4,1,0,0.0,1.0,15495500
638746,9b5332dc49,0,4,0,1,1.0,1.0,23174500
638748,8c4b6aae6c,0,4,0,1,1.0,0.0,22359300
638802,2f40878fde,0,4,1,0,0.0,1.0,17138500
638807,75797a09d0,0,4,2,0,0.0,1.0,66076900
638808,5c81fa7cb8,0,4,0,1,1.0,0.0,55026300
638809,ec1d881456,0,4,0,1,2.0,1.0,51050100
638812,d4cf1f836e,0,4,1,0,0.0,1.0,23805800
638814,a9263c9e6d,0,4,1,0,0.0,1.0,19572700
638815,a40085dba9,0,4,0,1,1.0,1.0,37724400
638818,45cf85d80b,0,4,3,0,0.0,1.0,28850700
638825,955f1918ce,0,4,1,0,0.0,1.0,17398900
638826,3fe07a6812,0,4,0,1,1.0,0.0,12878900
638827,80305d7cbe,0,4,0,1,1.0,1.0,25178600
638842,136b0e5e2b,0,4,1,0,0.0,1.0,18800800
638860,ed1a46cc15,0,4,1,0,0.0,1.0,12979900
638861,f7fb62e037,0,4,0,1,1.0,0.0,17479700
638869,4ea1edde6e,0,4,2,0,0.0,1.0,12706700
638874,605860f5bd,0,4,0,1,1.0,1.0,32235500
638882,a58f96ca5e,0,4,0,1,1.0,0.0,27636500
639096,113989252e,0,4,0,1,1.0,1.0,35925600
639101,8346f3d6c6,0,4,0,1,1.0,0.0,35315300
639104,d44e1555bc,0,4,0,1,1.0,1.0,40470400
639114,9e5b6a149a,0,4,1,0,0.0,1.0,33735500
639381,f5c4f350d6,0,4,16,0,0.0,1.0,38447200
639461,8935e6c28c,0,4,0,1,1.0,1.0,36978200
639477,33e09081c0,0,4,0,1,1.0,1.0,30523400
639481,47e700a479,0,4,0,1,1.0,1.0,37531000
639496,a1830b1323,0,4,0,1,1.0,1.0,35892200
639506,7e44f61760,0,4,0,1,1.0,1.0,35429500
639507,e7e0f28200,0,4,0,1,1.0,1.0,48282500
639526,f3ab8353bd,0,4,0,1,1.0,1.0,41885100
639532,8945fe5242,0,4,0,1,1.0,1.0,31188300
639562,e7a80dff71,0,4,0,1,1.0,1.0,37418400
639674,07ac4495fa,0,4,0,0,1.0,2.0,43681400
639704,06e7acee96,0,4,0,0,1.0,2.0,62422200
639714,44bf816896,0,4,0,1,1.0,1.0,35055600
639715,512e471ea1,0,4,0,0,1.0,2.0,125776100
639737,eef59aa98b,0,4,0,1,1.0,1.0,24754500
640014,36e907d65f,0,4,0,1,1.0,1.0,60905100
640018,b07c98c567,0,4,2,0,0.0,1.0,18661600
640023,b2af890de9,0,4,0,1,1.0,1.0,26108500
640037,7f4269afec,0,4,2,0,0.0,1.0,16960200
640150,a4ec5d5ac0,0,4,2,0,0.0,1.0,15681100
641996,9966401268,0,4,1,0,0.0,1.0,21821800
642209,98c452ba3e,0,4,0,0,1.0,1.0,35300000
642210,b8325d3bdd,0,4,0,0,2.0,1.0,51528900
642212,01aff98713,0,4,0,0,2.0,1.0,53075000
642237,5a66704a19,0,4,0,0,1.0,2.0,42089300
642238,ab9da70670,0,4,0,0,1.0,2.0,52913800
642239,8965a9e1df,0,4,0,0,1.0,2.0,52996000
642240,52a46a2ecd,0,4,0,0,1.0,2.0,73268700
642241,a2e18ab95a,0,4,0,0,1.0,2.0,75361700
642248,3a2702d0e3,0,4,0,0,1.0,2.0,45624200
642249,b9ea0d1db2,0,4,0,0,1.0,2.0,55286600
642250,15928d44c7,0,4,0,0,1.0,2.0,45307600
642251,4d086e617b,0,4,0,0,1.0,2.0,46871000
642252,c1e45e63c9,0,4,0,0,1.0,2.0,47174900
642253,aa2dcac454,0,4,0,0,1.0,2.0,63917300
642254,28bec501ea,0,4,0,0,1.0,2.0,48158600
642255,d7dda33913,0,4,0,0,1.0,2.0,49107500
642256,9a4f070063,0,4,0,0,1.0,2.0,48712500
642257,942dbc1588,0,4,0,0,1.0,2.0,48858900
642259,10bd726e97,0,4,0,0,1.0,2.0,73944000
642260,add10c3c6f,0,4,0,0,1.0,2.0,74918700
642261,d958fdfb61,0,4,0,0,1.0,2.0,41571700
642262,658de9422f,0,4,0,0,1.0,2.0,38055600
642263,36b6541e64,0,4,0,0,1.0,2.0,42287800
642264,9c22db747e,0,4,0,0,1.0,2.0,35971500
642265,9ce80e9f81,0,4,0,0,1.0,2.0,34015600
642266,b9e7b481c6,0,4,0,0,1.0,2.0,36285000
642267,16259edf9d,0,4,0,0,1.0,2.0,33433100
642268,769e6498ac,0,4,0,0,1.0,2.0,35346400
642269,258773a1c0,0,4,0,0,1.0,2.0,38306400
642270,2c1856a8bc,0,4,0,0,1.0,2.0,30749900
642271,bb76b06b9c,0,4,0,0,1.0,2.0,43719700
642272,1c10b217c5,0,4,0,0,1.0,2.0,40436200
642275,3b1b3cbb8e,0,4,0,0,1.0,2.0,34520900
642279,7fb4057c59,0,4,0,0,1.0,2.0,39658800
642280,927bf0b888,0,4,0,0,1.0,2.0,31611400
642281,7e9fc06798,0,4,0,0,1.0,2.0,34394600
642282,306e494716,0,4,0,0,1.0,2.0,37836400
642283,c870a958a4,0,4,0,0,1.0,2.0,37415700
642284,3b70003373,0,4,0,0,1.0,2.0,35396500
642285,7eaf2def7c,0,4,0,0,1.0,2.0,32037600
642286,0d82690826,0,4,0,0,1.0,2.0,31386700
642287,75a3d2fd9d,0,4,0,0,1.0,2.0,40926400
642288,4c8a09df5c,0,4,0,0,1.0,2.0,45435400
642294,46c9c7150e,0,4,0,0,1.0,2.0,44047800
642295,7d246576d2,0,4,0,0,1.0,2.0,30620600
642296,b9756cc4b8,0,4,0,0,1.0,2.0,44216100
642297,3e5e924e03,0,4,0,0,1.0,2.0,38207400
642298,18dec3e8d9,0,4,0,0,1.0,2.0,32644400
642299,f91c744d2e,0,4,0,0,1.0,2.0,41205600
642300,7d7efb9a8d,0,4,0,0,1.0,2.0,38445600
642301,b888135f04,0,4,0,0,1.0,2.0,38709400
642302,7bb33e3665,0,4,0,0,1.0,2.0,36153800
642303,6a88bf363e,0,4,0,0,1.0,2.0,36023500
642307,80703a5505,0,4,0,0,1.0,2.0,51750200
642310,0f9f8c6750,0,4,0,0,1.0,2.0,42242200
642315,b800af7d0a,0,4,0,0,1.0,2.0,51667900
642319,f9ab2049db,0,4,0,0,1.0,2.0,61207100
642321,43161b0700,0,4,0,0,1.0,2.0,51177300
642324,087cdf56cf,0,4,0,0,1.0,2.0,44706600
642327,313101e5e4,0,4,0,0,1.0,2.0,39104000
642330,460035612c,0,4,0,0,1.0,2.0,45553200
642333,b364e92e54,0,4,0,0,1.0,2.0,42111100
642335,d367f40f0c,0,4,0,0,1.0,2.0,59220500
642337,39779bf4c9,0,4,0,0,1.0,2.0,45911800
642339,c776140805,0,4,0,0,1.0,1.0,27118400
642341,ae30c3fe2a,0,4,0,0,1.0,2.0,47218500
642343,6081edce43,0,4,0,0,1.0,2.0,44668100
642349,5ffb1ba51e,0,4,0,0,1.0,2.0,32121900
642351,d5ab588599,0,4,0,0,1.0,2.0,40386700
642353,7d03337b59,0,4,0,0,1.0,2.0,50496300
642355,b9b91ad1eb,0,4,0,0,1.0,2.0,37925600
642357,e79158805b,0,4,0,0,1.0,2.0,39687100
642359,d9406a1f8a,0,4,0,0,1.0,2.0,36454700
642361,fe37678711,0,4,0,0,1.0,2.0,44729500
642363,3736f4cbcb,0,4,0,0,1.0,2.0,41740100
642365,4329e274bc,0,4,0,0,1.0,2.0,60563100
642367,02bcce4330,0,4,0,0,1.0,2.0,52709200
642370,2e51324420,0,4,0,0,1.0,2.0,38015400
642372,b17c89a3eb,0,4,0,0,1.0,2.0,40306500
642374,b3cd320c1d,0,4,0,0,1.0,2.0,43922100
642376,e004014b2a,0,4,0,0,1.0,2.0,37374300
642378,d28a031152,0,4,0,0,1.0,2.0,44025900
642381,a19df8f0a4,0,4,0,0,1.0,2.0,41920900
642384,5b367abd40,0,4,0,0,1.0,2.0,41908000
642386,c01559428c,0,4,0,0,1.0,2.0,44338400
642388,1966295062,0,4,0,0,1.0,2.0,47588600
642390,d1a04f3f16,0,4,0,0,1.0,2.0,39877200
642393,185f2b0e01,0,4,0,0,1.0,2.0,59478600
642396,2bd9d9a84c,0,4,0,0,1.0,2.0,33279100
642398,8203419f52,0,4,0,0,1.0,2.0,40450600
642400,88f882332f,0,4,0,0,1.0,2.0,42750900
642403,dd4fc9c81f,0,4,0,0,1.0,2.0,49834000
642405,fcf0a47935,0,4,0,0,1.0,2.0,40994300
642407,f861a72436,0,4,0,0,1.0,2.0,41064900
642411,42ab73147a,0,4,0,0,1.0,2.0,43498100
642415,d13be3f7b5,0,4,0,0,1.0,2.0,38417200
642417,2d8edaac5c,0,4,0,0,1.0,2.0,38186900
642419,86ff4efa9e,0,4,0,0,1.0,2.0,62874400
642421,e4eb219b89,0,4,0,0,1.0,2.0,77624000
642426,98ba8e1f8c,0,4,0,0,1.0,2.0,44118100
642430,e961e8a939,0,4,0,0,1.0,2.0,33252000
642450,66e4dd58d5,0,4,0,0,1.0,2.0,70308800
642451,d762a2128c,0,4,0,0,1.0,2.0,56974600
642453,08242b5e94,0,4,0,1,1.0,1.0,89152100
642455,507dbf152c,0,4,0,0,1.0,2.0,53433500
642456,a6d047598d,0,4,0,0,1.0,2.0,41969500
642457,61ac43aca6,0,4,0,0,1.0,2.0,52099700
642458,b1b134895f,0,4,0,0,1.0,2.0,63938100
642459,d97fa52354,0,4,0,0,1.0,2.0,42600900
642460,84b8706104,0,4,0,0,1.0,2.0,39137500
642461,1ed331fb00,0,4,0,0,1.0,2.0,48543500
642462,3008b4a5e1,0,4,0,0,1.0,2.0,48408900
642463,2413c41365,0,4,0,0,1.0,2.0,39346700
642464,d62c51649d,0,4,0,0,1.0,2.0,36890700
642465,ce7eb2ffbc,0,4,0,0,1.0,2.0,42254900
642466,8df4355046,0,4,0,0,1.0,2.0,47390500
642467,da5e101e0e,0,4,0,0,1.0,2.0,35997300
642468,c9b4f5df24,0,4,0,0,1.0,2.0,38262500
642469,21c62aa858,0,4,0,0,1.0,2.0,36140700
642470,847fe63bfb,0,4,0,0,1.0,2.0,53916900
642471,9f53de4bc8,0,4,0,0,1.0,2.0,55656600
642472,4411689da1,0,4,0,0,1.0,2.0,42479200
642473,96ff6b61f4,0,4,0,0,1.0,2.0,43138800
642474,a9d8a29ffb,0,4,0,0,1.0,2.0,43138800
642475,376331b4c4,0,4,0,0,1.0,2.0,60226100
642476,4369097b20,0,4,0,0,1.0,2.0,33070000
642477,015d170b7c,0,4,0,0,1.0,2.0,42531900
642478,ba72353af8,0,4,0,0,1.0,2.0,44148100
642479,a2e0acb908,0,4,0,0,1.0,2.0,32310400
642480,adee028cf3,0,4,0,0,1.0,2.0,35966900
642481,dc94627576,0,4,0,0,1.0,2.0,38292700
642482,0d66e0be5a,0,4,0,0,1.0,2.0,38402800
642483,2633b373c0,0,4,0,0,1.0,2.0,44349300
642484,0047771025,0,4,0,0,1.0,2.0,40679300
642485,6a39a61188,0,4,0,0,1.0,2.0,36950500
642487,77171748a8,0,4,0,0,1.0,2.0,40316800
642490,ba4cd28c59,0,4,0,0,1.0,2.0,36530500
642493,bcae625404,0,4,0,0,1.0,2.0,38218700
642497,6d356af6f3,0,4,0,0,1.0,2.0,36616400
642501,179403fabd,0,4,0,0,1.0,2.0,46714200
642504,37a57abc18,0,4,0,0,1.0,2.0,42185800
642507,3b9424b570,0,4,0,0,1.0,2.0,39190900
642509,7363c37f25,0,4,0,0,1.0,2.0,38111400
642511,07bce0e4db,0,4,0,0,1.0,2.0,40265700
642513,89c4705300,0,4,0,0,1.0,2.0,47048500
642516,efdb8c6135,0,4,0,0,1.0,2.0,36607900
642517,ba33781f7c,0,4,0,0,1.0,2.0,43812600
642518,c3098ca90c,0,4,0,0,1.0,2.0,44587000
642519,577d7bacb8,0,4,0,0,1.0,2.0,44380100
642521,d1045297e8,0,4,0,0,1.0,2.0,39283100
642526,5afaf39249,0,4,0,0,1.0,2.0,38455700
642529,6ff98598eb,0,4,0,0,1.0,2.0,34939400
642531,1080da169d,0,4,0,0,1.0,2.0,52891800
642533,bf5c10b671,0,4,0,0,1.0,2.0,64481400
642535,95f4dd6ef3,0,4,0,0,1.0,2.0,40618100
642536,b8856ca3c5,0,4,0,0,1.0,2.0,35754000
642537,ce0f3ede1f,0,4,0,0,1.0,2.0,33686000
642538,dbef752b22,0,4,0,0,1.0,2.0,41159200
642539,389b50029d,0,4,0,0,1.0,2.0,38226800
642541,eca98cec90,0,4,0,0,1.0,2.0,41953400
642545,6d6d90d592,0,4,0,0,1.0,2.0,40348300
642558,782927fa9b,0,4,0,0,1.0,2.0,48053200
642560,663fab6e1c,0,4,0,0,1.0,2.0,43493000
642563,09afb59fa5,0,4,0,0,1.0,2.0,49115500
642567,9fca380ef5,0,4,0,0,1.0,2.0,105099400
642570,115a0e7cbf,0,4,0,0,1.0,2.0,89866700
642573,460b1456ed,0,4,0,0,1.0,2.0,35960300
642577,7ca1d89acd,0,4,0,0,1.0,2.0,71016000
642582,db4161091e,0,4,0,0,1.0,2.0,74554100
642586,a947a77289,0,4,0,0,1.0,2.0,52190000
642588,6f5573cd78,0,4,0,0,1.0,2.0,36859600
642591,f55c2dbc99,0,4,1,0,0.0,1.0,13871600
642592,d964dd0ab6,0,4,0,0,1.0,2.0,60507200
642595,3324af673e,0,4,0,0,1.0,2.0,49391600
642597,007ec1f864,0,4,0,0,1.0,2.0,59358800
642600,0a8272abd6,0,4,0,0,1.0,2.0,44180800
642602,234eadc172,0,4,0,0,1.0,2.0,34830200
642605,02399abc05,0,4,0,0,1.0,2.0,40378100
642608,eb43f8bccd,0,4,0,0,1.0,2.0,35042100
642615,333475261e,0,4,0,0,1.0,2.0,48414600
642620,394f1a6cbf,0,4,0,0,1.0,2.0,56175500
642622,8789ead5a7,0,4,0,0,1.0,2.0,52477400
642627,9833b6db0b,0,4,0,0,1.0,2.0,60190200
642631,db5b9df958,0,4,0,0,1.0,2.0,47310100
642649,d952f9825f,0,4,0,0,1.0,2.0,35663700
642652,dbe73369e7,0,4,0,0,1.0,2.0,63895000
642657,43142de668,0,4,0,1,1.0,1.0,29131200
642659,a01fe8b156,0,4,0,0,1.0,2.0,63895200
642661,649e1437e7,0,4,0,0,1.0,2.0,77355200
642663,63951aa9f0,0,4,0,0,1.0,2.0,48167200
642666,e078758e37,0,4,0,0,1.0,2.0,40322000
642669,46177e82b0,0,4,0,0,1.0,2.0,36037400
642671,f345a5515f,0,4,0,0,1.0,2.0,43210900
642673,7ccef1fd71,0,4,0,0,1.0,2.0,40384300
642676,7e9d462a93,0,4,0,0,1.0,2.0,40044000
642678,9c35929a17,0,4,0,0,1.0,2.0,45676600
642681,0dc4de01d7,0,4,0,0,1.0,2.0,33632100
642684,eed760aa61,0,4,0,0,1.0,2.0,43544900
642686,c373eec7b1,0,4,0,0,1.0,2.0,33357900
642688,2fec6d0bbd,0,4,0,0,1.0,2.0,60822100
642691,2c6bfcc04d,0,4,0,0,1.0,2.0,34762200
642693,ff064dd092,0,4,0,0,1.0,2.0,37828200
642701,7ed06dbda1,0,4,0,0,1.0,2.0,50653600
642872,b548f65cc6,0,4,0,0,1.0,2.0,45466800
642874,a547f9bb32,0,4,0,0,1.0,2.0,41154000
642876,56b5c64787,0,4,0,0,1.0,2.0,45975700
642878,7395d42ffd,0,4,0,0,1.0,2.0,46465800
642880,53c7f16f2a,0,4,0,0,1.0,2.0,49192100
642882,547bc1a87e,0,4,0,0,1.0,2.0,69269600
642887,d5b17100f9,0,4,0,0,1.0,2.0,29349500
642890,849b3d7554,0,4,0,0,1.0,2.0,35677500
642893,1fb1aded60,0,4,0,0,1.0,2.0,38804600
642896,4351a56956,0,4,0,0,1.0,2.0,35574500
642898,1806bc40d7,0,4,0,0,1.0,2.0,28582800
642900,6959c17d7b,0,4,0,0,1.0,2.0,29897100
642902,1aab646d49,0,4,0,0,1.0,2.0,29311500
642904,451a58f9fb,0,4,0,0,2.0,2.0,51395200
642918,944bc8dfd3,0,4,0,0,1.0,2.0,33233500
642920,17e6d5b7f2,0,4,0,0,1.0,2.0,28556300
642922,35fa093932,0,4,0,0,1.0,2.0,28736700
642924,27b8bd022e,0,4,0,0,1.0,2.0,45689200
642926,e1b74c2ef5,0,4,0,0,1.0,2.0,72803400
642928,fb619b4e14,0,4,0,0,1.0,2.0,68640500
642930,f1ad0495b2,0,4,0,0,1.0,2.0,30069200
642932,3c2df4b779,0,4,0,0,1.0,2.0,28676500
642933,9e9bb565e0,0,4,0,0,1.0,2.0,28788600
642934,b1586cc64b,0,4,0,0,1.0,2.0,44640100
642935,860fdbb46e,0,4,0,0,1.0,2.0,42865700
642937,c24c5c5fad,0,4,0,0,1.0,2.0,28188400
642938,20ccb41834,0,4,0,0,1.0,2.0,27917600
642939,2f390b1211,0,4,0,0,1.0,2.0,40452800
642942,9beafb785d,0,4,0,0,1.0,2.0,30746300
642943,5b04e17d59,0,4,0,0,1.0,2.0,27855100
642944,3bb1e85b88,0,4,0,0,1.0,2.0,28528900
642945,e03153f5cf,0,4,0,0,1.0,2.0,38607500
642946,c566f8bbac,0,4,0,0,1.0,2.0,37174700
642947,9a3259c924,0,4,0,0,1.0,2.0,30030000
642948,9ce8430297,0,4,0,0,1.0,2.0,27686600
642949,ccdef6dae0,0,4,0,0,1.0,2.0,29280700
642950,0538a87398,0,4,0,0,1.0,2.0,40259600
642951,e85b162e7f,0,4,0,0,1.0,2.0,41421000
642952,fe26ca363a,0,4,0,0,1.0,2.0,27982300
642953,4f6fa4d057,0,4,0,0,1.0,2.0,48187700
642954,d36b31d8a2,0,4,0,0,1.0,2.0,28879300
642955,612bca98cd,0,4,0,0,1.0,2.0,38236100
642956,f08eac482b,0,4,0,0,1.0,2.0,32535100
642957,6041ee6dac,0,4,0,0,1.0,2.0,41751000
642958,27f2f7767e,0,4,0,0,1.0,2.0,37051400
642959,4dcf383a8a,0,4,0,0,1.0,2.0,27646500
642960,96339f5566,0,4,0,0,1.0,2.0,29747100
642961,7e62b5332c,0,4,0,0,1.0,2.0,28995900
642962,aff91b5896,0,4,0,0,1.0,2.0,32934400
642963,40fc09c815,0,4,0,0,1.0,2.0,42633100
642964,a128b991b3,0,4,0,0,1.0,2.0,30142500
642965,d6a8e02cef,0,4,0,0,1.0,2.0,30229200
642966,d52cf38222,0,4,0,0,1.0,2.0,33050200
642967,db6968853a,0,4,0,0,1.0,2.0,27839900
642968,5b0b305a0a,0,4,0,0,1.0,2.0,49062000
642969,9db09c7f0f,0,4,0,0,1.0,2.0,33380000
642970,8257325fef,0,4,0,0,1.0,2.0,31270900
642971,f22b23092f,0,4,0,0,1.0,2.0,28748500
642972,cd7615d8e1,0,4,0,0,2.0,2.0,46823100
642973,4ff62c3cd8,0,4,0,0,2.0,2.0,49397500
642974,f2cbe7d12a,0,4,0,0,2.0,2.0,36595700
642975,328ffbe0ab,0,4,0,0,2.0,2.0,37395300
642976,dc4c1b1478,0,4,0,0,2.0,2.0,40877800
642977,5fef275ee9,0,4,0,0,2.0,2.0,46885300
642978,08c0495a45,0,4,0,0,2.0,2.0,39229300
642980,bd17983b60,0,4,0,0,1.0,2.0,28457900
642984,5f4159baa0,0,4,0,0,1.0,2.0,72454400
642986,1b65673dcd,0,4,0,0,1.0,2.0,100932300
642988,7c3b4b14ac,0,4,0,0,1.0,2.0,53549900
642991,343440cad2,0,4,0,0,1.0,2.0,85627900
642998,c0d6158e6d,0,4,0,0,1.0,2.0,55539700
643000,88874e87cd,0,4,0,0,1.0,2.0,61909900
643006,0f22bb12ed,0,4,0,0,1.0,2.0,83775500
643007,9099d10a94,0,4,0,0,1.0,2.0,113963000
643008,fece3702e6,0,4,0,0,1.0,2.0,81197300
643009,0c3b771b6b,0,4,0,0,1.0,2.0,91772700
643010,7962409fb4,0,4,0,0,1.0,2.0,143710300
643011,a29612cc72,0,4,0,0,1.0,2.0,55829100
643015,2b2d550b81,0,4,0,0,1.0,2.0,49918000
643016,be416c958d,0,4,0,0,1.0,2.0,32388300
643017,a9cbc84d8e,0,4,0,0,1.0,2.0,45121600
643018,24e8fd4c94,0,4,0,0,1.0,2.0,58747600
643019,3642c90574,0,4,0,0,1.0,2.0,40592200
643025,3ca854bb8a,0,4,0,1,1.0,1.0,21385200
643026,cb9a0cd0a3,0,4,0,1,1.0,1.0,26377400
643031,da43d8543c,0,4,0,1,1.0,1.0,33453000
643034,ff65f7e0db,0,4,0,1,1.0,1.0,26910900
643035,a885b802f1,0,4,0,1,1.0,1.0,21899300
643036,ced3521a2a,0,4,0,0,1.0,2.0,33871600
643037,35485026f1,0,4,0,0,1.0,2.0,34425900
643043,c9326d895f,0,4,0,1,1.0,1.0,37390300
643044,db2f70c9bc,0,4,0,1,1.0,1.0,41549900
643045,7f75d9828b,0,4,0,1,1.0,1.0,21113800
643046,b881a6c44c,0,4,0,1,1.0,1.0,27813400
643047,093aa86491,0,4,0,1,1.0,1.0,26352500
643048,65e556355f,0,4,0,1,1.0,1.0,27029100
643049,c96ebf3229,0,4,0,0,1.0,2.0,44075600
643050,4bb1b17db7,0,4,0,0,1.0,2.0,37135000
643053,9681a6b492,0,4,0,1,1.0,1.0,38133700
643055,76034b7a36,0,4,0,0,1.0,2.0,30468700
643059,8475b83ae2,0,4,1,0,0.0,1.0,17221300
643061,fa04f5f907,0,4,0,0,1.0,2.0,46021800
643063,89ab2a289f,0,4,0,0,1.0,2.0,40960400
643066,e6ad243a1a,0,4,4,0,0.0,1.0,9622200
643067,7733070d94,0,4,1,0,0.0,1.0,13205000
643068,c0fb4cd554,0,4,1,0,0.0,1.0,10392800
643069,cea1e3ca3c,0,4,2,0,0.0,1.0,10742200
643070,87ea28b4ff,0,4,2,0,0.0,1.0,11289600
643083,fecb6a3146,0,4,0,0,1.0,3.0,63231200
643084,ede4adf55b,0,4,0,0,10.0,2.0,208933400
643086,ea2bd273cf,0,4,0,0,1.0,2.0,39324900
643090,49384e251a,0,4,0,0,1.0,2.0,42268900
643092,0701702cb9,0,4,0,0,1.0,2.0,34088500
643093,1007e6cfeb,0,4,0,0,1.0,2.0,39518200
643094,c153f584e9,0,4,0,0,1.0,2.0,34747800
643095,f04a5704d0,0,4,0,0,1.0,2.0,71288000
643096,cf61dd3ea9,0,4,0,0,1.0,2.0,37353600
643097,0bacd0daed,0,4,0,0,1.0,2.0,42623700
643098,d2239f0dd3,0,4,0,0,1.0,2.0,58015900
643099,ae467b276e,0,4,0,0,1.0,2.0,52384400
